route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_type,trip_footnote
72,hjan2601-Weekday-17-JA2026-1111100,4572138,"Hospital District (Providence)",0,479231,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572139,"Pawtucket Transit Center via Weeden St",1,479231,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572140,"Hospital District (Providence)",0,479231,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572141,"Pawtucket Transit Center via Weeden St",1,479231,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572142,"Hospital District (Providence)",0,479231,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572143,"Pawtucket Transit Center via Weeden St",1,479231,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572144,"Hospital District (Providence)",0,479231,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572145,"Pawtucket Transit Center via Weeden St",1,479231,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572146,"Hospital District (Providence)",0,479231,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572149,"Hospital District (Providence)",0,479230,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572150,"Pawtucket Transit Center via Weeden St",1,479230,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572151,"Hospital District (Providence)",0,479230,720005,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572154,"Woonsocket/Bellingham via CCRI Lincoln",1,479233,540111,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572157,"Hospital District via CCRI Lincoln",0,479233,540114,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572160,"CCRI Lincoln",1,479233,510040,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572161,"Hospital District via Charles St",0,479233,510003,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572164,"Woonsocket/Bellingham via CCRI Lincoln",1,479233,540111,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572167,"Hospital District via CCRI Lincoln",0,479233,540114,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572170,"CCRI Lincoln",1,479233,510040,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572171,"Hospital District via Charles St",0,479233,510003,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572174,"Woonsocket/Bellingham via CCRI Lincoln",1,479233,540111,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572177,"Hospital District via CCRI Lincoln",0,479233,540114,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572180,"CCRI Lincoln",1,479233,510040,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572181,"Hospital District via Charles St",0,479233,510003,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572184,"Woonsocket/Bellingham via CCRI Lincoln",1,479233,540111,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572187,"Hospital District via CCRI Lincoln",0,479233,540114,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572190,"Hospital District (Providence)",0,479232,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572191,"Pawtucket Transit Center via Weeden St",1,479232,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572192,"Hospital District (Providence)",0,479232,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572193,"Pawtucket Transit Center via Weeden St",1,479232,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572194,"Hospital District (Providence)",0,479232,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572195,"Pawtucket Transit Center via Weeden St",1,479232,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572196,"Hospital District (Providence)",0,479232,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572197,"Pawtucket Transit Center via Weeden St",1,479232,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572198,"Hospital District (Providence)",0,479232,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572199,"Pawtucket Transit Center via Weeden St",1,479232,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572200,"Hospital District (Providence)",0,479232,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572201,"Pawtucket Transit Center via Weeden St",1,479232,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572202,"Hospital District (Providence)",0,479232,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572203,"Pawtucket Transit Center via Weeden St",1,479232,720008,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572205,"South Attleboro Station via Hope St",0,479235,10149,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572208,"Pawtucket Transit Center via Weeden St",1,479237,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572209,"Hospital District (Providence)",0,479237,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572210,"Pawtucket Transit Center via Weeden St",1,479237,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572211,"Hospital District (Providence)",0,479237,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572212,"Pawtucket Transit Center via Weeden St",1,479237,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572213,"Hospital District (Providence)",0,479237,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572214,"Pawtucket Transit Center via Weeden St",1,479237,720008,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572215,"Hospital District (Providence)",0,479237,720005,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572216,"Pawtucket Transit Center via Weeden St",1,479237,720008,0,
24,hjan2601-Weekday-17-JA2026-1111100,4572218,"Newport",1,479237,240021,0,
24,hjan2601-Weekday-17-JA2026-1111100,4572219,"Providence",0,479237,240019,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572222,"Woonsocket/Bellingham via Greystone",1,479236,540113,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572225,"Hospital District via CCRI Lincoln",0,479236,540114,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572228,"CCRI Lincoln",1,479236,510040,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572229,"Hospital District via Charles St",0,479236,510003,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572232,"Woonsocket/Bellingham via CCRI Lincoln",1,479236,540111,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572235,"Hospital District via CCRI Lincoln",0,479236,540114,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572238,"CCRI Lincoln",1,479236,510040,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572239,"Hospital District via Charles St",0,479236,510003,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572242,"Woonsocket/Bellingham via Greystone",1,479236,540113,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572245,"Hospital District via CCRI Lincoln",0,479236,540114,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572248,"CCRI Lincoln",1,479236,510040,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572249,"Hospital District via Charles St",0,479236,510003,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572252,"Woonsocket/Bellingham via CCRI Lincoln",1,479236,540111,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572255,"Hospital District via CCRI Lincoln",0,479236,540114,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572258,"CCRI Lincoln",1,479236,510040,0,
51,hjan2601-Weekday-17-JA2026-1111100,4572259,"Hospital District via Charles St",0,479236,510003,0,
54,hjan2601-Weekday-17-JA2026-1111100,4572262,"Woonsocket/Bellingham via CCRI Lincoln",1,479236,540111,0,
65,hjan2601-Weekday-17-JA2026-1111100,4572264,"Providence",0,479237,650029,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572266,"URI Kingston",1,479240,660006,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572269,"Providence Station",0,479240,660007,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572270,"URI Kingston",1,479240,660006,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572273,"Providence Station",0,479240,660007,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572274,"URI Kingston",1,479240,660006,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572277,"Providence Station",0,479240,660007,0,
69,hjan2601-Weekday-17-JA2026-1111100,4572280,"URI Kingston",0,479238,690017,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572281,"Providence Station",0,479238,660007,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572282,"URI Kingston",1,479238,660006,0,
69,hjan2601-Weekday-17-JA2026-1111100,4572283,"Galilee",1,479238,690018,0,
69,hjan2601-Weekday-17-JA2026-1111100,4572284,"URI Kingston",0,479238,690017,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572285,"Providence Station",0,479238,660007,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572286,"URI Kingston",1,479238,660006,0,
69,hjan2601-Weekday-17-JA2026-1111100,4572287,"Galilee",1,479238,690018,0,
69,hjan2601-Weekday-17-JA2026-1111100,4572288,"URI Kingston",0,479238,690017,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572289,"Providence Station",0,479238,660007,0,
9,hjan2601-Weekday-17-JA2026-1111100,4572292,"Pascoag",1,479239,90014,0,
66,hjan2601-Weekday-17-JA2026-1111100,4572294,"Providence Station",0,479240,660007,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572296,"CCRI Warwick via Oaklawn Ave",1,479241,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572297,"Kennedy Plaza via Oaklawn Ave",0,479241,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572298,"CCRI Warwick via Oaklawn Ave",1,479241,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572299,"Kennedy Plaza via Oaklawn Ave",0,479241,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572300,"CCRI Warwick via Oaklawn Ave",1,479241,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572301,"Kennedy Plaza via Oaklawn Ave",0,479241,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572302,"CCRI Warwick via Oaklawn Ave",1,479241,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572303,"Kennedy Plaza via Oaklawn Ave",0,479241,300022,0,
27,hjan2601-Weekday-17-JA2026-1111100,4572305,"Olneyville Sq then Hartford & Killingly",0,479241,270119,1,Trip operates when Public Schools are in session.
28,hjan2601-Weekday-17-JA2026-1111100,4572306,"Hartford & Killingly",1,479241,280030,1,Trip operates when Public Schools are in session.
30,hjan2601-Weekday-17-JA2026-1111100,4572308,"Kennedy Plaza via Oaklawn Ave",0,479241,300022,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572310,"South Attleboro Station via Hope St",0,479243,10149,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572311,"Shaw's (Warwick)",1,479243,10151,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572312,"South Attleboro Station via Hope St",0,479243,10149,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572313,"Shaw's (Warwick)",1,479243,10151,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572314,"South Attleboro Station via Hope St",0,479243,10149,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572315,"Shaw's (Warwick)",1,479243,10151,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572316,"South Attleboro Station via Hope St",0,479243,10149,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572317,"Shaw's (Warwick)",1,479243,10151,0,
1,hjan2601-Weekday-17-JA2026-1111100,4572318,"South Attleboro Station via Hope St",0,479243,10149,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572321,"Kennedy Plaza",0,479242,310024,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572322,"Stop&Shop (Manton Ave)",1,479242,560042,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572323,"Kennedy Plaza via Chalkstone Ave",0,479242,560040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572324,"Brewery Parkade (Cranston)",1,479242,310040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572325,"Kennedy Plaza",0,479242,310024,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572326,"Stop&Shop (Manton Ave)",1,479242,560042,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572327,"Kennedy Plaza via Chalkstone Ave",0,479242,560040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572328,"Brewery Parkade (Cranston)",1,479242,310040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572329,"Kennedy Plaza",0,479242,310024,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572330,"Stop&Shop (Manton Ave)",1,479242,560042,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572331,"Kennedy Plaza via Chalkstone Ave",0,479242,560040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572332,"Brewery Parkade (Cranston)",1,479242,310040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572333,"Kennedy Plaza",0,479242,310024,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572334,"Stop&Shop (Manton Ave)",1,479242,560042,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572335,"Kennedy Plaza via Chalkstone Ave",0,479242,560040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572336,"Brewery Parkade (Cranston)",1,479242,310040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572337,"Kennedy Plaza",0,479242,310024,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572338,"Stop&Shop (Manton Ave)",1,479242,560042,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572339,"Kennedy Plaza via Chalkstone Ave",0,479242,560040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572340,"Brewery Parkade (Cranston)",1,479242,310040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572341,"Kennedy Plaza",0,479242,310024,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572342,"Stop&Shop (Manton Ave)",1,479242,560042,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572343,"Kennedy Plaza via Chalkstone Ave",0,479242,560040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572344,"Brewery Parkade (Cranston)",1,479242,310040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572345,"Kennedy Plaza",0,479242,310024,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572346,"Stop&Shop (Manton Ave)",1,479242,560042,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572347,"Kennedy Plaza via Chalkstone Ave",0,479242,560040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572348,"Brewery Parkade (Cranston)",1,479242,310040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572349,"Kennedy Plaza",0,479242,310024,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572350,"Stop&Shop (Manton Ave)",1,479242,560042,0,
56,hjan2601-Weekday-17-JA2026-1111100,4572351,"Kennedy Plaza via Chalkstone Ave",0,479242,560040,0,
31,hjan2601-Weekday-17-JA2026-1111100,4572352,"Brewery Parkade (Cranston)",1,479242,310040,0,
57,hjan2601-Weekday-17-JA2026-1111100,4572356,"Centerdale via Smith St",1,479391,570001,0,
57,hjan2601-Weekday-17-JA2026-1111100,4572357,"Kennedy Plaza via Smith St",0,479391,570007,0,
55,hjan2601-Weekday-17-JA2026-1111100,4572358,"RI College via Admiral St",1,479391,550010,0,
55,hjan2601-Weekday-17-JA2026-1111100,4572359,"Kennedy Plaza",0,479391,550007,0,
57,hjan2601-Weekday-17-JA2026-1111100,4572360,"Centerdale via Smith St",1,479391,570001,0,
57,hjan2601-Weekday-17-JA2026-1111100,4572361,"Kennedy Plaza via Smith St",0,479391,570007,0,
55,hjan2601-Weekday-17-JA2026-1111100,4572362,"RI College via Admiral St",1,479391,550010,0,
55,hjan2601-Weekday-17-JA2026-1111100,4572363,"Kennedy Plaza",0,479391,550007,0,
57,hjan2601-Weekday-17-JA2026-1111100,4572364,"Centerdale via Smith St",1,479391,570001,0,
57,hjan2601-Weekday-17-JA2026-1111100,4572365,"Kennedy Plaza via Smith St",0,479391,570007,0,
55,hjan2601-Weekday-17-JA2026-1111100,4572366,"RI College via Admiral St",1,479391,550010,0,
55,hjan2601-Weekday-17-JA2026-1111100,4572367,"Kennedy Plaza",0,479391,550007,0,
57,hjan2601-Weekday-17-JA2026-1111100,4572368,"Centerdale via Smith St",1,479391,570001,0,
57,hjan2601-Weekday-17-JA2026-1111100,4572369,"Kennedy Plaza via Smith St",0,479391,570007,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572371,"Kennedy Plaza via Oaklawn Ave",0,479386,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572372,"CCRI Warwick via Oaklawn Ave",1,479386,300023,0,
21,hjan2601-Weekday-17-JA2026-1111100,4572373,"Kennedy Plaza via Reservoir Ave",0,479386,210041,0,
21,hjan2601-Weekday-17-JA2026-1111100,4572374,"CCRI Warwick via Reservoir Ave",1,479386,210042,0,
21,hjan2601-Weekday-17-JA2026-1111100,4572375,"Kennedy Plaza via Reservoir Ave",0,479386,210041,0,
21,hjan2601-Weekday-17-JA2026-1111100,4572376,"CCRI Warwick via Reservoir Ave",1,479386,210042,0,
21,hjan2601-Weekday-17-JA2026-1111100,4572377,"Kennedy Plaza via Reservoir Ave",0,479386,210041,0,
21,hjan2601-Weekday-17-JA2026-1111100,4572378,"CCRI Warwick via Reservoir Ave",1,479386,210042,0,
21,hjan2601-Weekday-17-JA2026-1111100,4572379,"Kennedy Plaza via Reservoir Ave",0,479386,210041,0,
21,hjan2601-Weekday-17-JA2026-1111100,4572380,"CCRI Warwick via Reservoir Ave",1,479386,210042,0,
75,hjan2601-Weekday-17-JA2026-1111100,4572381,"North Central Industrial Park",1,479386,750017,0,
75,hjan2601-Weekday-17-JA2026-1111100,4572382,"Pawtucket Transit Center",0,479386,750014,0,
75,hjan2601-Weekday-17-JA2026-1111100,4572383,"Lincoln Mall",1,479386,750015,0,
75,hjan2601-Weekday-17-JA2026-1111100,4572384,"Pawtucket Transit Center",0,479386,750007,0,
75,hjan2601-Weekday-17-JA2026-1111100,4572387,"Lincoln Mall",1,479386,750016,0,
75,hjan2601-Weekday-17-JA2026-1111100,4572388,"Pawtucket Transit Center",0,479386,750004,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572390,"Stop&Shop (Manton) via Manton Ave",0,479391,580024,1,Trip operates when Public Schools are in session.
27,hjan2601-Weekday-17-JA2026-1111100,4572392,"Stop&Shop (Manton) via Manton Ave",1,479391,270112,1,Trip operates when Public Schools are in session.
1,hjan2601-Weekday-17-JA2026-1111100,4572393,"Shaw's (Warwick)",1,479243,10151,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572395,"CCRI Warwick via Oaklawn Ave",1,479244,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572396,"Kennedy Plaza via Oaklawn Ave",0,479244,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572397,"CCRI Warwick via Oaklawn Ave",1,479244,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572398,"Kennedy Plaza via Oaklawn Ave",0,479244,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572399,"CCRI Warwick via Oaklawn Ave",1,479244,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572400,"Kennedy Plaza via Oaklawn Ave",0,479244,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572401,"CCRI Warwick via Oaklawn Ave",1,479244,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572402,"Kennedy Plaza via Oaklawn Ave",0,479244,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572403,"CCRI Warwick via Oaklawn Ave",1,479244,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572405,"Kennedy Plaza via Oaklawn Ave",0,479244,300022,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572407,"Pawtucket Transit Center via Weeden St",1,479246,720008,0,
27,hjan2601-Weekday-17-JA2026-1111100,4572410,"Kennedy Plaza",0,479245,270117,0,
28,hjan2601-Weekday-17-JA2026-1111100,4572411,"Job Lot (Johnston)",1,479245,280051,0,
28,hjan2601-Weekday-17-JA2026-1111100,4572412,"Kennedy Plaza",0,479245,280053,0,
27,hjan2601-Weekday-17-JA2026-1111100,4572413,"Centerdale via Woonasquatucket Ave",1,479245,270100,0,
27,hjan2601-Weekday-17-JA2026-1111100,4572414,"Kennedy Plaza",0,479245,270117,0,
28,hjan2601-Weekday-17-JA2026-1111100,4572415,"Job Lot (Johnston)",1,479245,280051,0,
28,hjan2601-Weekday-17-JA2026-1111100,4572416,"Kennedy Plaza",0,479245,280053,0,
27,hjan2601-Weekday-17-JA2026-1111100,4572417,"Centerdale via Woonasquatucket Ave",1,479245,270100,0,
72,hjan2601-Weekday-17-JA2026-1111100,4572419,"Hospital District (Providence)",0,479246,720005,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572421,"CCRI Warwick via Oaklawn Ave",1,479247,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572422,"Kennedy Plaza via Oaklawn Ave",0,479247,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572423,"CCRI Warwick via Oaklawn Ave",1,479247,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572424,"Kennedy Plaza via Oaklawn Ave",0,479247,300022,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572425,"CCRI Warwick via Oaklawn Ave",1,479247,300023,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572426,"Kennedy Plaza via Oaklawn Ave",0,479247,300022,0,
7,hjan2601-Weekday-17-JA2026-1111100,4572428,"Quonset",1,479247,70068,0,
7,hjan2601-Weekday-17-JA2026-1111100,4572429,"Providence",0,479247,70069,0,
20,hjan2601-Weekday-17-JA2026-1111100,4572431,"Kennedy Plaza via Elmwood Ave",0,479247,200098,0,
30,hjan2601-Weekday-17-JA2026-1111100,4572433,"Kennedy Plaza via Oaklawn Ave",0,479247,300022,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572437,"Smithfield Crossing",1,479248,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572438,"Hospital District (Providence)",0,479248,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572441,"Smithfield Crossing",1,479248,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572442,"Hospital District (Providence)",0,479248,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572445,"Smithfield Crossing",1,479248,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572446,"Hospital District (Providence)",0,479248,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572447,"Smithfield Crossing",1,479248,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572448,"Hospital District (Providence)",0,479248,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572451,"Smithfield Crossing",1,479248,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572452,"Hospital District (Providence)",0,479248,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572455,"Smithfield Crossing",1,479248,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572456,"Hospital District (Providence)",0,479248,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572459,"Smithfield Crossing",1,479248,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572460,"Hospital District (Providence)",0,479248,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572462,"Hospital District (Providence)",0,479248,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572466,"Smithfield Crossing",1,479249,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572467,"Hospital District (Providence)",0,479249,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572468,"Smithfield Crossing",1,479249,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572469,"Hospital District (Providence)",0,479249,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572472,"Smithfield Crossing",1,479249,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572473,"Hospital District (Providence)",0,479249,580025,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572476,"Smithfield Crossing",1,479249,580026,0,
58,hjan2601-Weekday-17-JA2026-1111100,4572478,"Hospital District (Providence)",0,479249,580025,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572480,"CCRI Warwick",0,479250,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572481,"Woodland Manor",1,479250,130021,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572482,"CCRI Warwick",0,479250,130025,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572483,"Conimicut",1,479250,290050,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572484,"CCRI Warwick",0,479250,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572485,"Woodland Manor",1,479250,130021,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572486,"CCRI Warwick",0,479250,130025,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572487,"Conimicut",1,479250,290050,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572488,"CCRI Warwick",0,479250,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572489,"Woodland Manor",1,479250,130021,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572491,"Conimicut",1,479250,290050,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572493,"Woodland Manor",1,479251,130021,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572494,"CCRI Warwick",0,479251,130025,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572495,"Conimicut",1,479251,290050,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572496,"CCRI Warwick",0,479251,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572497,"Woodland Manor",1,479251,130021,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572498,"CCRI Warwick",0,479251,130025,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572499,"Conimicut",1,479251,290050,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572500,"CCRI Warwick",0,479251,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572501,"Woodland Manor",1,479251,130021,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572503,"CCRI Warwick",0,479251,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572505,"CCRI Warwick",0,479252,130025,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572506,"Conimicut",1,479252,290050,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572507,"CCRI Warwick",0,479252,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572508,"Woodland Manor",1,479252,130021,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572509,"CCRI Warwick",0,479252,130025,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572510,"Conimicut",1,479252,290050,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572511,"CCRI Warwick",0,479252,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572512,"Woodland Manor",1,479252,130021,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572513,"CCRI Warwick",0,479252,130025,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572514,"Conimicut",1,479252,290050,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572516,"Woodland Manor",1,479252,130021,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572518,"Conimicut",1,479253,290050,0,
29,hjan2601-Weekday-17-JA2026-1111100,4572519,"CCRI Warwick",0,479253,290051,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572520,"Woodland Manor",1,479253,130021,0,
13,hjan2601-Weekday-17-JA2026-1111100,4572521,"CCRI Warwick",0,479253,130025,0,
